item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q21667267,003363767,http://www.wikidata.org/entity/Q327055,,worker,,"Morass workers, Aberffro"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q467,,woman,,"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667265,003363807,http://www.wikidata.org/entity/Q467,,woman,,"Margaret y Gwehydd (Margaret the Weaver), Cilgerran"
http://www.wikidata.org/entity/Q21667265,003363807,http://www.wikidata.org/entity/Q437512,profession,weaver,,"Margaret y Gwehydd (Margaret the Weaver), Cilgerran"
http://www.wikidata.org/entity/Q21667087,003361358,http://www.wikidata.org/entity/Q5064823,village,Cerrigydrudion,Point(-3.562 53.026),"Tywrhyd, Cerrigydrudion"
http://www.wikidata.org/entity/Q21667087,003361358,http://www.wikidata.org/entity/Q5064823,community,Cerrigydrudion,Point(-3.562 53.026),"Tywrhyd, Cerrigydrudion"
http://www.wikidata.org/entity/Q21667091,003364551,http://www.wikidata.org/entity/Q56177877,human,William Griffith,,William Griffiths (Tydain)
http://www.wikidata.org/entity/Q21667088,003363991,http://www.wikidata.org/entity/Q16334295,,group of humans,,Tywyn enamel works group
http://www.wikidata.org/entity/Q21667089,003363939,http://www.wikidata.org/entity/Q2272941,town,Tywyn,Point(-4.089888888 52.582938888),Tywyn
http://www.wikidata.org/entity/Q21667089,003363939,http://www.wikidata.org/entity/Q2272941,community,Tywyn,Point(-4.089888888 52.582938888),Tywyn
http://www.wikidata.org/entity/Q21667092,003361253,http://www.wikidata.org/entity/Q6751104,former railway station,Manod railway station,Point(-3.9314 52.9819),"Tan-y-manod station and the ""Tren Bach"""
http://www.wikidata.org/entity/Q21667100,003364105,http://www.wikidata.org/entity/Q20569280,human,Rees Arthur Rees,,"Rees Arthur Rees (Rhys Dyfed, 1837-66) (ambrotype)"
http://www.wikidata.org/entity/Q21667192,003363585,http://www.wikidata.org/entity/Q3403507,village,Llanbrynmair,Point(-3.62745 52.6121),"A natural arch in the rock, Llanbryn-mair"
http://www.wikidata.org/entity/Q21667192,003363585,http://www.wikidata.org/entity/Q3403507,community,Llanbrynmair,Point(-3.62745 52.6121),"A natural arch in the rock, Llanbryn-mair"
http://www.wikidata.org/entity/Q21667241,003363937,http://www.wikidata.org/entity/Q4667110,railway station,Abergynolwyn railway station,Point(-3.966111111 52.638611111),A train in Abergynolwyn station on the Talyllyn railway
http://www.wikidata.org/entity/Q21667248,003361636,http://www.wikidata.org/entity/Q3403507,village,Llanbrynmair,Point(-3.62745 52.6121),Llanbryn-mair fair
http://www.wikidata.org/entity/Q21667248,003361636,http://www.wikidata.org/entity/Q3403507,community,Llanbrynmair,Point(-3.62745 52.6121),Llanbryn-mair fair
http://www.wikidata.org/entity/Q21667255,003361183,http://www.wikidata.org/entity/Q1883524,community,Bethesda,Point(-4.0603 53.1794),A view of Bethesda (Caern) from Cae Braich
http://www.wikidata.org/entity/Q21667257,003361185,http://www.wikidata.org/entity/Q1883524,town,Bethesda,Point(-4.0603 53.1794),A view of Bethesda (Caern) from Ogwen Terrace
http://www.wikidata.org/entity/Q21667257,003361185,http://www.wikidata.org/entity/Q1883524,community,Bethesda,Point(-4.0603 53.1794),A view of Bethesda (Caern) from Ogwen Terrace
http://www.wikidata.org/entity/Q21667262,003362369,http://www.wikidata.org/entity/Q3401012,village,Llannerch-y-medd,Point(-4.387343023 53.327248205),Llannerch-y-medd fair
http://www.wikidata.org/entity/Q21667262,003362369,http://www.wikidata.org/entity/Q3401012,community,Llannerch-y-medd,Point(-4.387343023 53.327248205),Llannerch-y-medd fair
http://www.wikidata.org/entity/Q21667260,003361268,http://www.wikidata.org/entity/Q4899223,village,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from Cae'r Person
http://www.wikidata.org/entity/Q21667260,003361268,http://www.wikidata.org/entity/Q4899223,community,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from Cae'r Person
http://www.wikidata.org/entity/Q21667267,003363767,http://www.wikidata.org/entity/Q2207288,work,craft,,"Morass workers, Aberffro"
http://www.wikidata.org/entity/Q21667267,003363767,http://www.wikidata.org/entity/Q2207288,economic concept,craft,,"Morass workers, Aberffro"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q2666382,town,Llanfair Caereinion,Point(-3.32434 52.6488),"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667264,003362651,http://www.wikidata.org/entity/Q2666382,community,Llanfair Caereinion,Point(-3.32434 52.6488),"Mali'r Cwrw, Llanfair (Clydogau?)"
http://www.wikidata.org/entity/Q21667265,003363807,http://www.wikidata.org/entity/Q5119942,village,Cilgerran,Point(-4.63396 52.0532),"Margaret y Gwehydd (Margaret the Weaver), Cilgerran"
http://www.wikidata.org/entity/Q21667265,003363807,http://www.wikidata.org/entity/Q5119942,community,Cilgerran,Point(-4.63396 52.0532),"Margaret y Gwehydd (Margaret the Weaver), Cilgerran"
http://www.wikidata.org/entity/Q22677621,003363555,http://www.wikidata.org/entity/Q27686,,hotel,,"Nant Hall Hotel, Prestatyn"
http://www.wikidata.org/entity/Q22677626,003361512,http://www.wikidata.org/entity/Q3947,type of building,house,,"Nantyr Hall, Llansanffraid Glyn Ceiriog"
http://www.wikidata.org/entity/Q22677630,003361586,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Nazareth Chapel (Bapt), Whitland"
http://www.wikidata.org/entity/Q22677629,003362974,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Nazareth (CM), Penrhyndeudraeth"
http://www.wikidata.org/entity/Q22677634,003363865,http://www.wikidata.org/entity/Q4022,type of watercourse,river,,"Near to Twm Sion Cati's cave, Llanymddyfri"
http://www.wikidata.org/entity/Q22677634,003363865,http://www.wikidata.org/entity/Q4022,ecosystem type,river,,"Near to Twm Sion Cati's cave, Llanymddyfri"
http://www.wikidata.org/entity/Q22677632,003363905,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Nazareth chapel (CM), Penrhyndeudraeth (1888)"
http://www.wikidata.org/entity/Q22677639,003362095,http://www.wikidata.org/entity/Q1974260,town,Nefyn,Point(-4.524988888 52.935030555),Nefyn
http://www.wikidata.org/entity/Q22677639,003362095,http://www.wikidata.org/entity/Q1974260,community,Nefyn,Point(-4.524988888 52.935030555),Nefyn
http://www.wikidata.org/entity/Q22677641,003364019,http://www.wikidata.org/entity/Q3947,type of building,house,,"Neuadd Newydd, Llanymddyfri (home of Ficer Pritchard)"
http://www.wikidata.org/entity/Q22677646,003362288,http://www.wikidata.org/entity/Q914291,town,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677646,003362288,http://www.wikidata.org/entity/Q914291,community,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677644,003361288,http://www.wikidata.org/entity/Q2273077,town,Newcastle Emlyn,Point(-4.47 52.04),Newcastle Emlyn
http://www.wikidata.org/entity/Q22677644,003361288,http://www.wikidata.org/entity/Q2273077,community,Newcastle Emlyn,Point(-4.47 52.04),Newcastle Emlyn
http://www.wikidata.org/entity/Q22677645,003362287,http://www.wikidata.org/entity/Q914291,town,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677645,003362287,http://www.wikidata.org/entity/Q914291,community,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677650,003362292,http://www.wikidata.org/entity/Q914291,town,Newport,Point(-4.836069444 52.01975),Newport (Penf) regatta
http://www.wikidata.org/entity/Q22677650,003362292,http://www.wikidata.org/entity/Q914291,community,Newport,Point(-4.836069444 52.01975),Newport (Penf) regatta
http://www.wikidata.org/entity/Q22677651,003363022,http://www.wikidata.org/entity/Q1026572,village,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Niece of John Thomas (Sion Wyn o Eifion, 1786-1859)"
http://www.wikidata.org/entity/Q22677651,003363022,http://www.wikidata.org/entity/Q1026572,community,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Niece of John Thomas (Sion Wyn o Eifion, 1786-1859)"
http://www.wikidata.org/entity/Q22677648,003363168,http://www.wikidata.org/entity/Q914291,town,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677648,003363168,http://www.wikidata.org/entity/Q914291,community,Newport,Point(-4.836069444 52.01975),Newport (Penf)
http://www.wikidata.org/entity/Q22677654,003363559,http://www.wikidata.org/entity/Q22687,,bank,,"North & South Wales Bank, Porthmadog"
http://www.wikidata.org/entity/Q22677654,003363559,http://www.wikidata.org/entity/Q950671,town,Porthmadog,Point(-4.133333333 52.928055555),"North & South Wales Bank, Porthmadog"
http://www.wikidata.org/entity/Q22677654,003363559,http://www.wikidata.org/entity/Q950671,community,Porthmadog,Point(-4.133333333 52.928055555),"North & South Wales Bank, Porthmadog"
http://www.wikidata.org/entity/Q22677652,003364233,http://www.wikidata.org/entity/Q8441,,man,,"Noah Morgan Jones (Cymro Gwyllt, -1894) a Cynnon"
http://www.wikidata.org/entity/Q22677658,003363664,http://www.wikidata.org/entity/Q8441,,man,,"O H Owen, elder of Newsham Park chapel (CM), Liverpool"
http://www.wikidata.org/entity/Q22677656,003364436,http://www.wikidata.org/entity/Q8441,,man,,"O Edwards, who went to Patagonia"
http://www.wikidata.org/entity/Q22677657,003364437,http://www.wikidata.org/entity/Q8441,,man,,"O Edwards, who went to Patagonia"
http://www.wikidata.org/entity/Q22677663,003364561,http://www.wikidata.org/entity/Q8441,,man,,"O Williams, Waunfawr"
http://www.wikidata.org/entity/Q22677660,003364177,http://www.wikidata.org/entity/Q8441,,man,,"O Jones, Penmachno"
http://www.wikidata.org/entity/Q22677661,003363503,http://www.wikidata.org/entity/Q213441,,shop,,"O Williams' shop and the village, Garndolbenmaen"
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q125191,,photograph,,Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q170980,,obelisk,,Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q191687,sanctuary,Heliopolis,Point(31.288888888 30.129527777),Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q191687,temple,Heliopolis,Point(31.288888888 30.129527777),Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q191687,tell,Heliopolis,Point(31.288888888 30.129527777),Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q191687,archaeological site,Heliopolis,Point(31.288888888 30.129527777),Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677666,003361181,http://www.wikidata.org/entity/Q191687,ancient city,Heliopolis,Point(31.288888888 30.129527777),Obleisque d'Heliopolis a Matarieh (photograph by P Sibah)
http://www.wikidata.org/entity/Q22677665,003361683,http://www.wikidata.org/entity/Q10884,plant life-form,tree,,"Oak at Llwynrhydowen, where Davis Castellhywel was ordained a minister"
http://www.wikidata.org/entity/Q22677665,003361683,http://www.wikidata.org/entity/Q10884,organisms known by a particular common name,tree,,"Oak at Llwynrhydowen, where Davis Castellhywel was ordained a minister"
http://www.wikidata.org/entity/Q22677665,003361683,http://www.wikidata.org/entity/Q10884,first-order class,tree,,"Oak at Llwynrhydowen, where Davis Castellhywel was ordained a minister"
http://www.wikidata.org/entity/Q22677671,003362666,http://www.wikidata.org/entity/Q467,,woman,,"Old Beti Roberts, Betws"
http://www.wikidata.org/entity/Q22677675,003361273,http://www.wikidata.org/entity/Q8441,,man,,"Old chararcters (Tifa and Bellman), Y Borth"
http://www.wikidata.org/entity/Q22677673,003363931,http://www.wikidata.org/entity/Q3947,type of building,house,,"Old Calvinistic Methodist meeting house, Llanddewibrefi"
http://www.wikidata.org/entity/Q22677678,003364113,http://www.wikidata.org/entity/Q467,,woman,,"Old Mrs Evans, Y Borth"
http://www.wikidata.org/entity/Q22677676,003363422,http://www.wikidata.org/entity/Q2666382,town,Llanfair Caereinion,Point(-3.32434 52.6488),"Old cottage, Llanfair Caereinion"
http://www.wikidata.org/entity/Q22677676,003363422,http://www.wikidata.org/entity/Q2666382,community,Llanfair Caereinion,Point(-3.32434 52.6488),"Old cottage, Llanfair Caereinion"
http://www.wikidata.org/entity/Q22677680,003363657,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Old Pall Mall chapel (CM), Liverpool (print)"
http://www.wikidata.org/entity/Q22677686,003362996,http://www.wikidata.org/entity/Q467,,woman,,"Old woman, Y Borth (1894)"
http://www.wikidata.org/entity/Q22677687,003363418,http://www.wikidata.org/entity/Q467,,woman,,"Old women, Llangeitho"
http://www.wikidata.org/entity/Q22677685,003361319,http://www.wikidata.org/entity/Q467,,woman,,"Old woman, Prestatyn"
http://www.wikidata.org/entity/Q22677814,003362258,http://www.wikidata.org/entity/Q1013633,town,Ruthin,Point(-3.310555555 53.114444444),"Oldcastle Arms, Rhuthun"
http://www.wikidata.org/entity/Q22677814,003362258,http://www.wikidata.org/entity/Q1013633,community,Ruthin,Point(-3.310555555 53.114444444),"Oldcastle Arms, Rhuthun"
http://www.wikidata.org/entity/Q22677815,003363302,http://www.wikidata.org/entity/Q48942,occupation,schoolchild,,"Older pupils, Llithfaen school"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q634054,town,Conwy,Point(-3.83 53.28),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q634054,fortified town,Conwy,Point(-3.83 53.28),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q756830,castle,Conwy Castle,Point(-3.825629332 53.280148779),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q868968,river,River Conwy,Point(-3.816388888 52.995138888),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q868968,river,River Conwy,Point(-3.8180634 53.279491),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677819,003363041,http://www.wikidata.org/entity/Q868968,river,River Conwy,Point(-3.841944444 53.298333333),"On the shore, Conwy"
http://www.wikidata.org/entity/Q22677823,003363141,http://www.wikidata.org/entity/Q27686,,hotel,,"Owain Glyndwr Hotel, Corwen"
http://www.wikidata.org/entity/Q22677820,003363685,http://www.wikidata.org/entity/Q8441,,man,,"One of the ""Three Extraordinary Characters"""
http://www.wikidata.org/entity/Q22677828,003363293,http://www.wikidata.org/entity/Q8441,,man,,"Owen Jones the ventriloquist, Y Ffor"
http://www.wikidata.org/entity/Q22677829,003363683,http://www.wikidata.org/entity/Q8441,,man,,"Owen Jones, elder of Netherfield Road"
http://www.wikidata.org/entity/Q22677834,003364231,http://www.wikidata.org/entity/Q8441,,man,,P Jones
http://www.wikidata.org/entity/Q22677835,003362575,http://www.wikidata.org/entity/Q583866,,frontispiece,,Page from a book taken for Myrddin Fardd
http://www.wikidata.org/entity/Q22677835,003362575,http://www.wikidata.org/entity/Q1339862,,title page,,Page from a book taken for Myrddin Fardd
http://www.wikidata.org/entity/Q22677833,003363628,http://www.wikidata.org/entity/Q3947,type of building,house,,Owen's House (Mon)
http://www.wikidata.org/entity/Q22677843,003363130,http://www.wikidata.org/entity/Q3398853,village,Trawsfynydd,Point(-3.923819444 52.902238888),"Pandy, Trawsfynydd"
http://www.wikidata.org/entity/Q22677843,003363130,http://www.wikidata.org/entity/Q3398853,community,Trawsfynydd,Point(-3.923819444 52.902238888),"Pandy, Trawsfynydd"
